t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
1.060130e+04,2.409484e+03,2.398406e+03,5.034776e+03,1.341109e+04,8.376310e+03,4.268753e-01,NaN,NaN,8.806137e-03,1.885528e+16,2.859005e+19,2.443764e+20,6.065118e+16,4.598235e+20,9.621270e+18,7.273996e+20,1.688293e+02,1.648226e+01,1.523470e+02,NaN,NaN,NaN,NaN,3.905710e-02,NaN,5.497984e+06,6.274469e-03
1.062201e+04,2.408721e+03,2.397904e+03,5.012185e+03,1.338849e+04,8.376307e+03,4.264090e-01,NaN,NaN,8.818782e-03,1.887061e+16,2.855794e+19,2.444080e+20,6.076657e+16,4.598072e+20,9.637367e+18,7.276115e+20,1.688535e+02,1.650983e+01,1.523437e+02,NaN,NaN,NaN,NaN,3.905120e-02,NaN,5.499116e+06,6.285574e-03
1.063662e+04,2.408184e+03,2.397651e+03,5.000814e+03,1.337712e+04,8.376305e+03,4.261752e-01,NaN,NaN,8.825171e-03,1.887823e+16,2.854168e+19,2.444253e+20,6.082464e+16,4.597987e+20,9.645547e+18,7.277224e+20,1.688651e+02,1.652385e+01,1.523413e+02,NaN,NaN,NaN,NaN,3.904784e-02,NaN,5.499685e+06,6.293402e-03
1.064396e+04,2.407915e+03,2.396958e+03,4.969659e+03,1.334596e+04,8.376304e+03,4.255372e-01,NaN,NaN,8.842760e-03,1.889903e+16,2.849704e+19,2.444699e+20,6.098405e+16,4.597762e+20,9.668090e+18,7.280201e+20,1.688968e+02,1.656247e+01,1.523343e+02,NaN,NaN,NaN,NaN,3.903893e-02,NaN,5.501243e+06,6.297330e-03
1.066416e+04,2.407177e+03,2.396240e+03,4.937427e+03,1.331373e+04,8.376301e+03,4.248784e-01,NaN,NaN,8.861100e-03,1.892072e+16,2.845100e+19,2.445159e+20,6.114970e+16,4.597526e+20,9.691398e+18,7.283277e+20,1.689306e+02,1.660240e+01,1.523282e+02,NaN,NaN,NaN,NaN,3.903002e-02,NaN,5.502856e+06,6.308132e-03
1.068520e+04,2.406411e+03,2.395523e+03,4.905264e+03,1.328156e+04,8.376298e+03,4.242225e-01,NaN,NaN,8.879542e-03,1.894239e+16,2.840506e+19,2.445618e+20,6.131558e+16,4.597290e+20,9.714741e+18,7.286353e+20,1.689647e+02,1.664239e+01,1.523223e+02,NaN,NaN,NaN,NaN,3.902116e-02,NaN,5.504465e+06,6.319371e-03
1.070631e+04,2.405646e+03,2.394811e+03,4.873439e+03,1.324973e+04,8.376295e+03,4.235748e-01,NaN,NaN,8.897934e-03,1.896384e+16,2.835959e+19,2.446068e+20,6.148034e+16,4.597056e+20,9.737925e+18,7.289392e+20,1.689985e+02,1.668210e+01,1.523164e+02,NaN,NaN,NaN,NaN,3.901247e-02,NaN,5.506058e+06,6.330635e-03
1.072733e+04,2.404887e+03,2.394308e+03,4.850965e+03,1.322726e+04,8.376292e+03,4.231179e-01,NaN,NaN,8.911009e-03,1.897907e+16,2.832752e+19,2.446383e+20,6.159713e+16,4.596890e+20,9.754301e+18,7.291531e+20,1.690229e+02,1.671016e+01,1.523127e+02,NaN,NaN,NaN,NaN,3.900650e-02,NaN,5.507183e+06,6.341830e-03
1.074228e+04,2.404350e+03,2.394060e+03,4.839877e+03,1.321617e+04,8.376290e+03,4.228931e-01,NaN,NaN,8.917486e-03,1.898650e+16,2.831160e+19,2.446553e+20,6.165474e+16,4.596805e+20,9.762458e+18,7.292630e+20,1.690343e+02,1.672413e+01,1.523102e+02,NaN,NaN,NaN,NaN,3.900317e-02,NaN,5.507738e+06,6.349784e-03
1.074964e+04,2.404086e+03,2.393373e+03,4.809177e+03,1.318547e+04,8.376289e+03,4.222721e-01,NaN,NaN,8.935503e-03,1.900695e+16,2.826743e+19,2.446994e+20,6.181454e+16,4.596578e+20,9.785179e+18,7.295609e+20,1.690657e+02,1.676305e+01,1.523027e+02,NaN,NaN,NaN,NaN,3.899422e-02,NaN,5.509271e+06,6.353696e-03
1.077011e+04,2.403354e+03,2.392660e+03,4.777364e+03,1.315365e+04,8.376287e+03,4.216294e-01,NaN,NaN,8.954323e-03,1.902832e+16,2.822182e+19,2.447449e+20,6.198085e+16,4.596340e+20,9.808704e+18,7.298690e+20,1.690994e+02,1.680335e+01,1.522961e+02,NaN,NaN,NaN,NaN,3.898526e-02,NaN,5.510861e+06,6.364567e-03
1.079147e+04,2.402593e+03,2.391948e+03,4.745263e+03,1.312155e+04,8.376284e+03,4.209895e-01,NaN,NaN,8.973419e-03,1.904967e+16,2.817631e+19,2.447904e+20,6.214739e+16,4.596102e+20,9.832264e+18,7.301772e+20,1.691333e+02,1.684371e+01,1.522896e+02,NaN,NaN,NaN,NaN,3.897637e-02,NaN,5.512448e+06,6.375895e-03
1.081291e+04,2.401832e+03,2.391241e+03,4.713854e+03,1.309013e+04,8.376281e+03,4.203574e-01,NaN,NaN,8.992298e-03,1.907081e+16,2.813125e+19,2.448350e+20,6.231282e+16,4.595865e+20,9.855665e+18,7.304818e+20,1.691670e+02,1.688380e+01,1.522832e+02,NaN,NaN,NaN,NaN,3.896763e-02,NaN,5.514019e+06,6.387248e-03
1.083425e+04,2.401078e+03,2.390737e+03,4.691495e+03,1.306777e+04,8.376278e+03,4.199079e-01,NaN,NaN,9.005830e-03,1.908594e+16,2.809923e+19,2.448665e+20,6.243104e+16,4.595697e+20,9.872326e+18,7.306978e+20,1.691915e+02,1.691234e+01,1.522792e+02,NaN,NaN,NaN,NaN,3.896159e-02,NaN,5.515138e+06,6.398533e-03
1.084955e+04,2.400540e+03,2.390494e+03,4.680683e+03,1.305696e+04,8.376276e+03,4.196911e-01,NaN,NaN,9.012400e-03,1.909317e+16,2.808364e+19,2.448831e+20,6.248819e+16,4.595612e+20,9.880458e+18,7.308067e+20,1.692029e+02,1.692628e+01,1.522766e+02,NaN,NaN,NaN,NaN,3.895829e-02,NaN,5.515678e+06,6.406617e-03
1.085694e+04,2.400281e+03,2.389813e+03,4.650435e+03,1.302671e+04,8.376275e+03,4.190860e-01,NaN,NaN,9.030870e-03,1.911328e+16,2.803994e+19,2.449267e+20,6.264837e+16,4.595383e+20,9.903358e+18,7.311047e+20,1.692341e+02,1.696551e+01,1.522686e+02,NaN,NaN,NaN,NaN,3.894929e-02,NaN,5.517187e+06,6.410512e-03
1.087770e+04,2.399554e+03,2.389104e+03,4.619041e+03,1.299531e+04,8.376272e+03,4.184586e-01,NaN,NaN,9.050196e-03,1.913433e+16,2.799474e+19,2.449719e+20,6.281536e+16,4.595143e+20,9.927103e+18,7.314135e+20,1.692677e+02,1.700618e+01,1.522615e+02,NaN,NaN,NaN,NaN,3.894030e-02,NaN,5.518756e+06,6.421452e-03
1.089940e+04,2.398798e+03,2.388396e+03,4.587714e+03,1.296398e+04,8.376269e+03,4.178338e-01,NaN,NaN,9.069635e-03,1.915537e+16,2.794965e+19,2.450170e+20,6.298258e+16,4.594903e+20,9.950884e+18,7.317223e+20,1.693015e+02,1.704692e+01,1.522546e+02,NaN,NaN,NaN,NaN,3.893136e-02,NaN,5.520321e+06,6.432871e-03
1.092118e+04,2.398043e+03,2.387695e+03,4.556708e+03,1.293297e+04,8.376266e+03,4.172165e-01,NaN,NaN,9.089033e-03,1.917620e+16,2.790499e+19,2.450612e+20,6.314872e+16,4.594664e+20,9.974508e+18,7.320276e+20,1.693351e+02,1.708739e+01,1.522477e+02,NaN,NaN,NaN,NaN,3.892258e-02,NaN,5.521870e+06,6.444315e-03
1.094287e+04,2.397294e+03,2.387190e+03,4.534457e+03,1.291072e+04,8.376263e+03,4.167740e-01,NaN,NaN,9.103052e-03,1.919124e+16,2.787300e+19,2.450926e+20,6.326840e+16,4.594492e+20,9.991462e+18,7.322458e+20,1.693597e+02,1.711644e+01,1.522433e+02,NaN,NaN,NaN,NaN,3.891647e-02,NaN,5.522983e+06,6.455691e-03
1.095856e+04,2.396754e+03,2.386951e+03,4.523917e+03,1.290018e+04,8.376261e+03,4.165648e-01,NaN,NaN,9.109720e-03,1.919828e+16,2.785775e+19,2.451089e+20,6.332508e+16,4.594408e+20,9.999568e+18,7.323536e+20,1.693709e+02,1.713032e+01,1.522406e+02,NaN,NaN,NaN,NaN,3.891319e-02,NaN,5.523509e+06,6.463906e-03
1.096597e+04,2.396500e+03,2.386276e+03,4.494105e+03,1.287036e+04,8.376260e+03,4.159749e-01,NaN,NaN,9.128672e-03,1.921804e+16,2.781451e+19,2.451521e+20,6.348565e+16,4.594177e+20,1.002265e+19,7.326518e+20,1.694020e+02,1.716986e+01,1.522321e+02,NaN,NaN,NaN,NaN,3.890416e-02,NaN,5.524996e+06,6.467785e-03
1.098704e+04,2.395779e+03,2.385572e+03,4.463111e+03,1.283937e+04,8.376257e+03,4.153620e-01,NaN,NaN,9.148539e-03,1.923879e+16,2.776971e+19,2.451968e+20,6.365336e+16,4.593935e+20,1.004662e+19,7.329613e+20,1.694354e+02,1.721093e+01,1.522245e+02,NaN,NaN,NaN,NaN,3.889512e-02,NaN,5.526543e+06,6.478796e-03
1.100910e+04,2.395027e+03,2.384869e+03,4.432182e+03,1.280844e+04,8.376254e+03,4.147515e-01,NaN,NaN,9.168528e-03,1.925952e+16,2.772501e+19,2.452415e+20,6.382131e+16,4.593692e+20,1.007063e+19,7.332709e+20,1.694691e+02,1.725206e+01,1.522170e+02,NaN,NaN,NaN,NaN,3.888613e-02,NaN,5.528087e+06,6.490307e-03
1.103126e+04,2.394276e+03,2.384171e+03,4.401564e+03,1.277781e+04,8.376251e+03,4.141482e-01,NaN,NaN,9.188481e-03,1.928006e+16,2.768074e+19,2.452853e+20,6.398820e+16,4.593451e+20,1.009449e+19,7.335771e+20,1.695026e+02,1.729293e+01,1.522097e+02,NaN,NaN,NaN,NaN,3.887731e-02,NaN,5.529616e+06,6.501846e-03
1.105332e+04,2.393532e+03,2.383666e+03,4.379420e+03,1.275567e+04,8.376247e+03,4.137123e-01,NaN,NaN,9.203016e-03,1.929501e+16,2.764878e+19,2.453167e+20,6.410937e+16,4.593276e+20,1.011174e+19,7.337975e+20,1.695274e+02,1.732249e+01,1.522049e+02,NaN,NaN,NaN,NaN,3.887113e-02,NaN,5.530722e+06,6.513318e-03
1.106940e+04,2.392991e+03,2.383431e+03,4.369135e+03,1.274538e+04,8.376245e+03,4.135103e-01,NaN,NaN,9.209795e-03,1.930186e+16,2.763385e+19,2.453327e+20,6.416563e+16,4.593192e+20,1.011983e+19,7.339043e+20,1.695385e+02,1.733634e+01,1.522022e+02,NaN,NaN,NaN,NaN,3.886787e-02,NaN,5.531236e+06,6.521666e-03
1.107686e+04,2.392741e+03,2.382762e+03,4.339755e+03,1.271600e+04,8.376244e+03,4.129347e-01,NaN,NaN,9.229259e-03,1.932130e+16,2.759105e+19,2.453754e+20,6.432662e+16,4.592960e+20,1.014310e+19,7.342029e+20,1.695693e+02,1.737620e+01,1.521931e+02,NaN,NaN,NaN,NaN,3.885879e-02,NaN,5.532700e+06,6.525531e-03
1.109825e+04,2.392026e+03,2.382063e+03,4.309157e+03,1.268540e+04,8.376241e+03,4.123358e-01,NaN,NaN,9.249700e-03,1.934174e+16,2.754664e+19,2.454198e+20,6.449504e+16,4.592715e+20,1.016730e+19,7.345132e+20,1.696027e+02,1.741766e+01,1.521850e+02,NaN,NaN,NaN,NaN,3.884971e-02,NaN,5.534226e+06,6.536611e-03
1.112070e+04,2.391280e+03,2.381364e+03,4.278620e+03,1.265486e+04,8.376238e+03,4.117391e-01,NaN,NaN,9.270272e-03,1.936217e+16,2.750234e+19,2.454641e+20,6.466372e+16,4.592470e+20,1.019154e+19,7.348235e+20,1.696363e+02,1.745919e+01,1.521771e+02,NaN,NaN,NaN,NaN,3.884068e-02,NaN,5.535750e+06,6.548215e-03
1.114325e+04,2.390533e+03,2.380671e+03,4.248389e+03,1.262462e+04,8.376235e+03,4.111494e-01,NaN,NaN,9.290812e-03,1.938241e+16,2.745845e+19,2.455075e+20,6.483134e+16,4.592227e+20,1.021562e+19,7.351305e+20,1.696697e+02,1.750045e+01,1.521693e+02,NaN,NaN,NaN,NaN,3.883181e-02,NaN,5.537258e+06,6.559846e-03
1.116571e+04,2.389793e+03,2.380165e+03,4.226348e+03,1.260258e+04,8.376232e+03,4.107197e-01,NaN,NaN,9.305899e-03,1.939726e+16,2.742652e+19,2.455388e+20,6.495404e+16,4.592049e+20,1.023318e+19,7.353532e+20,1.696947e+02,1.753053e+01,1.521642e+02,NaN,NaN,NaN,NaN,3.882556e-02,NaN,5.538359e+06,6.571413e-03
1.118221e+04,2.389251e+03,2.379935e+03,4.216313e+03,1.259254e+04,8.376230e+03,4.105247e-01,NaN,NaN,9.312796e-03,1.940394e+16,2.741191e+19,2.455545e+20,6.500985e+16,4.591964e+20,1.024124e+19,7.354591e+20,1.697056e+02,1.754434e+01,1.521613e+02,NaN,NaN,NaN,NaN,3.882233e-02,NaN,5.538859e+06,6.579899e-03
1.118972e+04,2.389006e+03,2.379271e+03,4.187353e+03,1.256358e+04,8.376229e+03,4.099630e-01,NaN,NaN,9.332806e-03,1.942304e+16,2.736954e+19,2.455968e+20,6.517126e+16,4.591730e+20,1.026470e+19,7.357579e+20,1.697362e+02,1.758453e+01,1.521517e+02,NaN,NaN,NaN,NaN,3.881321e-02,NaN,5.540301e+06,6.583749e-03
1.121146e+04,2.388297e+03,2.378576e+03,4.157141e+03,1.253337e+04,8.376226e+03,4.093774e-01,NaN,NaN,9.353861e-03,1.944319e+16,2.732553e+19,2.456408e+20,6.534042e+16,4.591484e+20,1.028914e+19,7.360691e+20,1.697696e+02,1.762639e+01,1.521432e+02,NaN,NaN,NaN,NaN,3.880407e-02,NaN,5.541808e+06,6.594897e-03
1.123432e+04,2.387555e+03,2.377882e+03,4.126987e+03,1.250321e+04,8.376222e+03,4.087940e-01,NaN,NaN,9.375056e-03,1.946332e+16,2.728161e+19,2.456847e+20,6.550985e+16,4.591236e+20,1.031362e+19,7.363803e+20,1.698031e+02,1.766832e+01,1.521348e+02,NaN,NaN,NaN,NaN,3.879500e-02,NaN,5.543311e+06,6.606596e-03
1.125728e+04,2.386813e+03,2.377194e+03,4.097127e+03,1.247335e+04,8.376219e+03,4.082172e-01,NaN,NaN,9.396227e-03,1.948327e+16,2.723809e+19,2.457278e+20,6.567826e+16,4.590990e+20,1.033794e+19,7.366881e+20,1.698364e+02,1.771000e+01,1.521264e+02,NaN,NaN,NaN,NaN,3.878608e-02,NaN,5.544800e+06,6.618324e-03
1.128018e+04,2.386077e+03,2.376687e+03,4.075185e+03,1.245140e+04,8.376216e+03,4.077936e-01,NaN,NaN,9.411903e-03,1.949803e+16,2.720618e+19,2.457590e+20,6.580251e+16,4.590809e+20,1.035581e+19,7.369131e+20,1.698616e+02,1.774061e+01,1.521210e+02,NaN,NaN,NaN,NaN,3.877976e-02,NaN,5.545895e+06,6.629991e-03
1.129713e+04,2.385534e+03,2.376461e+03,4.065391e+03,1.244160e+04,8.376214e+03,4.076050e-01,NaN,NaN,9.418931e-03,1.950455e+16,2.719186e+19,2.457745e+20,6.585794e+16,4.590724e+20,1.036386e+19,7.370183e+20,1.698724e+02,1.775439e+01,1.521180e+02,NaN,NaN,NaN,NaN,3.877656e-02,NaN,5.546384e+06,6.638616e-03
1.130469e+04,2.385293e+03,2.375802e+03,4.036840e+03,1.241305e+04,8.376213e+03,4.070567e-01,NaN,NaN,9.439526e-03,1.952332e+16,2.714992e+19,2.458164e+20,6.601979e+16,4.590489e+20,1.038751e+19,7.373176e+20,1.699028e+02,1.779491e+01,1.521079e+02,NaN,NaN,NaN,NaN,3.876738e-02,NaN,5.547804e+06,6.642453e-03
1.132680e+04,2.384589e+03,2.375112e+03,4.006999e+03,1.238321e+04,8.376210e+03,4.064838e-01,NaN,NaN,9.461241e-03,1.954318e+16,2.710628e+19,2.458600e+20,6.618974e+16,4.590240e+20,1.041219e+19,7.376295e+20,1.699361e+02,1.783719e+01,1.520989e+02,NaN,NaN,NaN,NaN,3.875820e-02,NaN,5.549291e+06,6.653673e-03
1.135011e+04,2.383851e+03,2.374423e+03,3.977213e+03,1.235342e+04,8.376206e+03,4.059130e-01,NaN,NaN,9.483108e-03,1.956302e+16,2.706272e+19,2.459035e+20,6.635998e+16,4.589989e+20,1.043691e+19,7.379417e+20,1.699695e+02,1.787955e+01,1.520900e+02,NaN,NaN,NaN,NaN,3.874908e-02,NaN,5.550776e+06,6.665470e-03
1.137353e+04,2.383114e+03,2.373738e+03,3.947708e+03,1.232391e+04,8.376203e+03,4.053485e-01,NaN,NaN,9.504960e-03,1.958269e+16,2.701956e+19,2.459462e+20,6.652921e+16,4.589741e+20,1.046149e+19,7.382507e+20,1.700028e+02,1.792165e+01,1.520812e+02,NaN,NaN,NaN,NaN,3.874011e-02,NaN,5.552246e+06,6.677297e-03
1.139688e+04,2.382382e+03,2.373231e+03,3.925862e+03,1.230206e+04,8.376200e+03,4.049308e-01,NaN,NaN,9.521268e-03,1.959737e+16,2.698767e+19,2.459774e+20,6.665506e+16,4.589557e+20,1.047968e+19,7.384781e+20,1.700282e+02,1.795281e+01,1.520754e+02,NaN,NaN,NaN,NaN,3.873371e-02,NaN,5.553336e+06,6.689064e-03
1.141431e+04,2.381838e+03,2.373008e+03,3.916866e+03,1.229306e+04,8.376198e+03,4.047484e-01,NaN,NaN,9.528093e-03,1.960372e+16,2.697364e+19,2.459926e+20,6.671009e+16,4.589472e+20,1.048771e+19,7.385824e+20,1.700389e+02,1.796656e+01,1.520723e+02,NaN,NaN,NaN,NaN,3.873054e-02,NaN,5.553812e+06,6.697832e-03
1.142193e+04,2.381601e+03,2.372355e+03,3.888717e+03,1.226491e+04,8.376197e+03,4.042130e-01,NaN,NaN,9.549310e-03,1.962217e+16,2.693212e+19,2.460341e+20,6.687238e+16,4.589235e+20,1.051156e+19,7.388820e+20,1.700691e+02,1.800742e+01,1.520617e+02,NaN,NaN,NaN,NaN,3.872132e-02,NaN,5.555212e+06,6.701655e-03
1.144444e+04,2.380903e+03,2.371669e+03,3.859239e+03,1.223543e+04,8.376193e+03,4.036524e-01,NaN,NaN,9.571730e-03,1.964174e+16,2.688884e+19,2.460773e+20,6.704313e+16,4.588983e+20,1.053649e+19,7.391951e+20,1.701023e+02,1.805012e+01,1.520522e+02,NaN,NaN,NaN,NaN,3.871209e-02,NaN,5.556680e+06,6.712946e-03
1.146822e+04,2.380169e+03,2.370983e+03,3.829812e+03,1.220600e+04,8.376190e+03,4.030938e-01,NaN,NaN,9.594312e-03,1.966130e+16,2.684564e+19,2.461205e+20,6.721419e+16,4.588730e+20,1.056146e+19,7.395084e+20,1.701357e+02,1.809290e+01,1.520428e+02,NaN,NaN,NaN,NaN,3.870292e-02,NaN,5.558146e+06,6.724842e-03
1.149212e+04,2.379436e+03,2.370304e+03,3.800666e+03,1.217685e+04,8.376187e+03,4.025414e-01,NaN,NaN,9.616884e-03,1.968069e+16,2.680284e+19,2.461628e+20,6.738424e+16,4.588480e+20,1.058628e+19,7.398183e+20,1.701690e+02,1.813543e+01,1.520336e+02,NaN,NaN,NaN,NaN,3.869389e-02,NaN,5.559598e+06,6.736769e-03
1.151595e+04,2.378708e+03,2.369795e+03,3.778907e+03,1.215509e+04,8.376184e+03,4.021292e-01,NaN,NaN,9.633871e-03,1.969528e+16,2.677096e+19,2.461940e+20,6.751173e+16,4.588292e+20,1.060481e+19,7.400482e+20,1.701946e+02,1.816716e+01,1.520274e+02,NaN,NaN,NaN,NaN,3.868742e-02,NaN,5.560683e+06,6.748633e-03
1.153390e+04,2.378163e+03,2.369577e+03,3.769586e+03,1.214577e+04,8.376181e+03,4.019530e-01,NaN,NaN,9.641182e-03,1.970146e+16,2.675724e+19,2.462089e+20,6.756632e+16,4.588208e+20,1.061280e+19,7.401516e+20,1.702052e+02,1.818086e+01,1.520243e+02,NaN,NaN,NaN,NaN,3.868428e-02,NaN,5.561147e+06,6.757547e-03
1.154158e+04,2.377931e+03,2.368930e+03,3.741844e+03,1.211802e+04,8.376180e+03,4.014303e-01,NaN,NaN,9.663059e-03,1.971959e+16,2.671614e+19,2.462499e+20,6.772898e+16,4.587969e+20,1.063684e+19,7.404516e+20,1.702352e+02,1.822204e+01,1.520132e+02,NaN,NaN,NaN,NaN,3.867501e-02,NaN,5.562526e+06,6.761354e-03
1.156452e+04,2.377238e+03,2.368249e+03,3.712726e+03,1.208890e+04,8.376177e+03,4.008817e-01,NaN,NaN,9.686234e-03,1.973887e+16,2.667323e+19,2.462928e+20,6.790053e+16,4.587714e+20,1.066202e+19,7.407657e+20,1.702684e+02,1.826517e+01,1.520032e+02,NaN,NaN,NaN,NaN,3.866574e-02,NaN,5.563975e+06,6.772713e-03
1.158880e+04,2.376509e+03,2.367567e+03,3.683655e+03,1.205983e+04,8.376174e+03,4.003350e-01,NaN,NaN,9.709587e-03,1.975815e+16,2.663038e+19,2.463356e+20,6.807241e+16,4.587459e+20,1.068724e+19,7.410799e+20,1.703017e+02,1.830838e+01,1.519933e+02,NaN,NaN,NaN,NaN,3.865651e-02,NaN,5.565423e+06,6.784708e-03
1.161322e+04,2.375780e+03,2.366892e+03,3.654848e+03,1.203102e+04,8.376170e+03,3.997941e-01,NaN,NaN,9.732943e-03,1.977727e+16,2.658791e+19,2.463777e+20,6.824333e+16,4.587206e+20,1.071233e+19,7.413911e+20,1.703349e+02,1.835135e+01,1.519836e+02,NaN,NaN,NaN,NaN,3.864744e-02,NaN,5.566857e+06,6.796737e-03
1.163759e+04,2.375056e+03,2.366382e+03,3.633177e+03,1.200934e+04,8.376167e+03,3.993873e-01,NaN,NaN,9.750662e-03,1.979177e+16,2.655604e+19,2.464088e+20,6.837249e+16,4.587014e+20,1.073119e+19,7.416236e+20,1.703607e+02,1.838366e+01,1.519770e+02,NaN,NaN,NaN,NaN,3.864089e-02,NaN,5.567937e+06,6.808706e-03
1.165607e+04,2.374509e+03,2.366168e+03,3.624075e+03,1.200024e+04,8.376164e+03,3.992168e-01,NaN,NaN,9.758139e-03,1.979780e+16,2.654260e+19,2.464235e+20,6.842670e+16,4.586930e+20,1.073917e+19,7.417261e+20,1.703711e+02,1.839734e+01,1.519738e+02,NaN,NaN,NaN,NaN,3.863778e-02,NaN,5.568390e+06,6.817769e-03
1.166384e+04,2.374281e+03,2.365526e+03,3.596716e+03,1.197288e+04,8.376163e+03,3.987061e-01,NaN,NaN,9.780739e-03,1.981562e+16,2.650191e+19,2.464641e+20,6.858985e+16,4.586689e+20,1.076341e+19,7.420267e+20,1.704011e+02,1.843887e+01,1.519622e+02,NaN,NaN,NaN,NaN,3.862846e-02,NaN,5.569749e+06,6.821564e-03
1.168725e+04,2.373594e+03,2.364849e+03,3.567936e+03,1.194410e+04,8.376160e+03,3.981689e-01,NaN,NaN,9.804740e-03,1.983463e+16,2.645932e+19,2.465066e+20,6.876230e+16,4.586432e+20,1.078885e+19,7.423420e+20,1.704342e+02,1.848246e+01,1.519517e+02,NaN,NaN,NaN,NaN,3.861912e-02,NaN,5.571182e+06,6.832999e-03
1.171209e+04,2.372868e+03,2.364172e+03,3.539197e+03,1.191535e+04,8.376157e+03,3.976333e-01,NaN,NaN,9.828935e-03,1.985365e+16,2.641680e+19,2.465491e+20,6.893512e+16,4.586174e+20,1.081435e+19,7.426576e+20,1.704675e+02,1.852613e+01,1.519414e+02,NaN,NaN,NaN,NaN,3.860985e-02,NaN,5.572612e+06,6.845101e-03
1.173708e+04,2.372143e+03,2.363500e+03,3.510720e+03,1.188687e+04,8.376153e+03,3.971034e-01,NaN,NaN,9.853141e-03,1.987250e+16,2.637465e+19,2.465908e+20,6.910700e+16,4.585918e+20,1.083971e+19,7.429700e+20,1.705008e+02,1.856957e+01,1.519312e+02,NaN,NaN,NaN,NaN,3.860071e-02,NaN,5.574029e+06,6.857238e-03
1.176203e+04,2.371423e+03,2.362989e+03,3.489134e+03,1.186528e+04,8.376150e+03,3.967019e-01,NaN,NaN,9.871648e-03,1.988692e+16,2.634278e+19,2.466219e+20,6.923786e+16,4.585723e+20,1.085891e+19,7.432052e+20,1.705267e+02,1.860247e+01,1.519242e+02,NaN,NaN,NaN,NaN,3.859408e-02,NaN,5.575105e+06,6.869317e-03
1.178110e+04,2.370875e+03,2.362779e+03,3.480236e+03,1.185638e+04,8.376147e+03,3.965368e-01,NaN,NaN,9.879314e-03,1.989280e+16,2.632960e+19,2.466364e+20,6.929176e+16,4.585639e+20,1.086689e+19,7.433071e+20,1.705371e+02,1.861613e+01,1.519210e+02,NaN,NaN,NaN,NaN,3.859100e-02,NaN,5.575548e+06,6.878532e-03
1.178896e+04,2.370650e+03,2.362142e+03,3.453251e+03,1.182940e+04,8.376146e+03,3.960376e-01,NaN,NaN,9.902696e-03,1.991032e+16,2.628929e+19,2.466766e+20,6.945541e+16,4.585396e+20,1.089134e+19,7.436083e+20,1.705668e+02,1.865803e+01,1.519088e+02,NaN,NaN,NaN,NaN,3.858162e-02,NaN,5.576888e+06,6.882319e-03
1.181287e+04,2.369968e+03,2.361469e+03,3.424802e+03,1.180094e+04,8.376143e+03,3.955114e-01,NaN,NaN,9.927588e-03,1.992906e+16,2.624703e+19,2.467188e+20,6.962878e+16,4.585136e+20,1.091705e+19,7.439249e+20,1.706000e+02,1.870208e+01,1.518979e+02,NaN,NaN,NaN,NaN,3.857224e-02,NaN,5.578303e+06,6.893827e-03
1.183831e+04,2.369246e+03,2.360796e+03,3.396391e+03,1.177253e+04,8.376139e+03,3.949868e-01,NaN,NaN,9.952690e-03,1.994781e+16,2.620484e+19,2.467610e+20,6.980252e+16,4.584875e+20,1.094282e+19,7.442417e+20,1.706333e+02,1.874622e+01,1.518871e+02,NaN,NaN,NaN,NaN,3.856291e-02,NaN,5.579716e+06,6.906036e-03
1.186391e+04,2.368525e+03,2.360128e+03,3.368241e+03,1.174438e+04,8.376136e+03,3.944678e-01,NaN,NaN,9.977809e-03,1.996639e+16,2.616301e+19,2.468024e+20,6.997532e+16,4.584616e+20,1.096845e+19,7.445555e+20,1.706665e+02,1.879012e+01,1.518764e+02,NaN,NaN,NaN,NaN,3.855372e-02,NaN,5.581116e+06,6.918279e-03
1.188947e+04,2.367809e+03,2.359616e+03,3.346732e+03,1.172286e+04,8.376132e+03,3.940713e-01,NaN,NaN,9.997174e-03,1.998073e+16,2.613114e+19,2.468334e+20,7.010795e+16,4.584418e+20,1.098801e+19,7.447934e+20,1.706926e+02,1.882364e+01,1.518690e+02,NaN,NaN,NaN,NaN,3.854701e-02,NaN,5.582188e+06,6.930464e-03
1.190917e+04,2.367259e+03,2.359410e+03,3.338045e+03,1.171417e+04,8.376129e+03,3.939115e-01,NaN,NaN,1.000503e-02,1.998647e+16,2.611822e+19,2.468477e+20,7.016147e+16,4.584333e+20,1.099597e+19,7.448944e+20,1.707030e+02,1.883726e+01,1.518657e+02,NaN,NaN,NaN,NaN,3.854395e-02,NaN,5.582620e+06,6.939837e-03
1.191713e+04,2.367038e+03,2.358780e+03,3.310912e+03,1.168704e+04,8.376128e+03,3.934240e-01,NaN,NaN,1.002965e-02,2.000367e+16,2.607833e+19,2.468875e+20,7.032552e+16,4.584089e+20,1.102062e+19,7.451962e+20,1.707326e+02,1.887950e+01,1.518531e+02,NaN,NaN,NaN,NaN,3.853453e-02,NaN,5.583940e+06,6.943610e-03
